state,city,name,reference
PI,Monsenhor Hipólito,CT Monsenhor Hipólito,
MG,Monsenhor Paulo,CT Monsenhor Paulo,
CE,Monsenhor Tabosa,CT Monsenhor Tabosa,
PB,Montadas,CT Montadas,
MG,Montalvânia,CT Montalvânia,
ES,Montanha,CT Montanha,
RN,Montanhas,CT Montanhas,
RS,Montauri,CT Montauri,
PA,Monte Alegre,CT Monte Alegre,
RN,Monte Alegre,CT Monte Alegre,
GO,Monte Alegre de Goiás,CT Monte Alegre de Goiás,
MG,Monte Alegre de Minas,CT Monte Alegre de Minas,
SE,Monte Alegre de Sergipe,CT Monte Alegre de Sergipe,
PI,Monte Alegre do Piauí,CT Monte Alegre do Piauí,
SP,Monte Alegre do Sul,CT Monte Alegre do Sul,
RS,Monte Alegre dos Campos,CT Monte Alegre dos Campos,
SP,Monte Alto,CT Monte Alto,
BA,Monte Alto,CT Monte Alto ,
SP,Monte Aprazível,CT Monte Aprazível,
MG,Monte Azul,CT Monte Azul ,
SP,Monte Azul Paulista,CT Monte Azul Paulista ,
MG,Monte Belo,CT Monte Belo ,
RS,Monte Belo do Sul,CT Monte Belo do Sul ,
SC,Monte Carlo,CT Monte Carlo,
MG,Monte Carmelo,CT Monte Carmelo ,
SP,Monte Castelo,CT Monte Castelo,
SC,Monte Castelo,CT Monte Castelo ,
RN,Monte das Gameleiras,CT Monte das Gameleiras,
TO,Monte do Carmo,CT Monte do Carmo,
MG,Monte Formoso,CT Monte Formoso,
PB,Monte Horebe,CT Monte Horebe,
SP,Monte Mor,CT Monte Mor,
RO,Monte Negro,CT Monte Negro ,
BA,Monte Santo,CT Monte Santo,
MG,Monte Santo de Minas,CT Monte Santo de Minas,
TO,Monte Santo do Tocantins,CT Monte Santo do Tocantins,
MG,Monte Sião,CT Monte Sião,
PB,Monteiro,CT Monteiro,
SP,Monteiro Lobato,CT Monteiro Lobato,
AL,Monteirópolis,CT Monteirópolis,
RS,Montenegro,CT Montenegro,
MA,Montes Altos,CT Montes Altos,
MG,Montes Claros,CT Montes Claros Região 1,CT Montes Claros Região 1
MG,Montes Claros,CT Montes Claros Região 2,CT Montes Claros Região 2
MG,Montes Claros,CT Montes Claros Região 3,CT Montes Claros Região 3
GO,Montes Claros de Goiás,CT Montes Claros de Goiás,
MG,Montezuma,CT Montezuma ,
GO,Montividiu,CT Montividiu,
GO,Montividiu do Norte,CT Montividiu do Norte,
CE,Morada Nova,CT Morada Nova,
MG,Morada Nova de Minas,CT Morada Nova de Minas,
CE,Moraújo,CT Moraújo,
PE,Moreilândia,CT Moreilândia,
PR,Moreira Sales,CT Moreira Sales,
PE,Moreno,CT Moreno,
RS,Mormaço,CT Mormaço,
BA,Morpará,CT Morpará ,
PR,Morretes,CT Morretes,
CE,Morrinhos,CT Morrinhos,
GO,Morrinhos,CT Morrinhos,
RS,Morrinhos do Sul,CT Morrinhos do Sul,
SP,Morro Agudo,CT Morro Agudo,
GO,Morro Agudo de Goiás,CT Morro Agudo de Goiás,
PI,Morro Cabeça no Tempo,CT Morro Cabeça no Tempo,
SC,Morro da Fumaça,CT Morro da Fumaça,
MG,Morro da Garça,CT Morro da Garça,
BA,Morro do Chapéu,CT Morro do Chapéu,
PI,Morro do Chapéu do Piauí,CT Morro do Chapéu do Piauí,
MG,Morro do Pilar,CT Morro do Pilar,
SC,Morro Grande,CT Morro Grande,
RS,Morro Redondo,CT Morro Redondo,
RS,Morro Reuter,CT Morro Reuter,
MA,Morros,CT Morros ,
BA,Mortugaba,CT Mortugaba,
SP,Morungaba,CT Morungaba,
GO,Mossâmedes,CT Mossâmedes,
RN,Mossoró,CT Mossoró 33ª ZONA,33ª Zona
RN,Mossoró,CT Mossoró 34ª ZONA,34ª Zona
RS,Mostardas,CT Mostardas,
SP,Motuca,CT Motuca,
GO,Mozarlândia,CT Mozarlândia,
PA,Muaná,CT Muaná,
RR,Mucajaí,CT Mucajaí,
CE,Mucambo,CT Mucambo,
BA,Mucugê,CT Mucugê,
RS,Muçum,CT Muçum,
BA,Mucuri,CT Mucuri Região I,
BA,Mucuri,CT Mucuri Região II,
ES,Mucurici,CT Mucurici,
RS,Muitos Capões,CT Muitos Capões,
RS,Muliterno,CT Muliterno ,
CE,Mulungu,CT Mulungu,
PB,Mulungu,CT Mulungu,
BA,Mulungu do Morro,CT Mulungu do Morro,
BA,Mundo Novo,CT Mundo Novo,
MS,Mundo Novo,CT Mundo Novo,
GO,Mundo Novo,CT Mundo Novo  ,
MG,Munhoz,CT Munhoz ,
PR,Munhoz de Mello,CT Munhoz de Mello ,
BA,Muniz Ferreira,CT Muniz Ferreira,
ES,Muniz Freire,CT Muniz Freire,
RS,Muniz Freire,CT Muniz Freire ,
BA,Muquém de São Francisco,CT Muquém de São Francisco,
ES,Muqui,CT Muqui,
MG,Muriaé,CT Muriaé ,
SE,Muribeca,CT Muribeca,
AL,Murici,CT Murici,
PI,Murici dos Portelas,CT Murici dos Portelas,
TO,Muricilândia,CT Muricilândia,
BA,Muritiba,CT Muritiba,
BA,Murungu do Morro,CT Murungu do Morro ,
SP,Murutinga do Sul,CT Murutinga do Sul,
BA,Mutuípe,CT Mutuípe,
MG,Mutum,CT Mutum,
GO,Mutunópolis,CT Mutunópolis,
MG,Muzambinho,CT Muzambinho,
MG,Nacip Raydan,CT Nacip Raydan,
SP,Nantes,CT Nantes,
MG,Nanuque,CT Nanuque,
RS,Não-Me-Toque,CT Não-Me-Toque,
MG,Naque,CT Naque,
SP,Narandiba,CT Narandiba,
RN,Natal,CT Natal Leste,Região Leste
RN,Natal,CT Natal Norte,Região Norte
RN,Natal,CT Natal Oeste,Região Oeste
RN,Natal,CT Natal Sul,Região Sul
MG,Natalândia,CT Natalândia,
MG,Natércia,CT Natércia,
RJ,Natividade,CT Natividade,
TO,Natividade,CT Natividade ,
SP,Natividade da Serra,CT Natividade da Serra,
PB,Natuba,CT Natuba,
SC,Navegantes,CT Navegantes ,
MS,Naviraí,CT Naviraí,
BA,Nazaré,CT Nazaré,
TO,Nazaré,CT Nazaré,
PE,Nazaré da Mata,CT Nazaré da Mata,
PI,Nazaré do Piauí,CT Nazaré do Piauí,
SP,Nazaré Paulista,CT Nazaré Paulista ,
MG,Nazareno,CT Nazareno,
PB,Nazarezinho,CT Nazarezinho,
PI,Nazária,CT Nazária,
GO,Nazário,CT Nazário,
SE,Neópolis,CT Neópolis,
MG,Nepomuceno,CT Nepomuceno,
GO,Nerópolis,CT Nerópolis,
SP,Neves Paulista,CT Neves Paulista,
AM,Nhamundá,CT Nhamundá,
SP,Nhandeara,CT Nhandeara,
RS,Nicolau Vergueiro,CT Nicolau Vergueiro,
BA,Nilo Peçanha,CT Nilo Peçanha ,
RJ,Nilópolis,CT Nilópolis,
MA,Nina Rodrigues,CT Nina Rodrigues,
MG,Ninheira,CT Ninheira,
MS,Nioaque,CT Nioaque,
SP,Nipoã,CT Nipoã,
GO,Niquelândia,CT Niquelândia,
RN,Nísia Floresta,CT Nísia Floresta,
RJ,Niterói,CT Niterói I,"Ponta D’Areia; Centro; Fátima; Morro do Estado; São Domingos; Ingá; Gragoatá; Boa Viagem; Icaraí; Pé Pequeno; Santa Rosa; Vital Brasil; Viradouro; São Francisco; Cachoeiras; Charitas e Jurujuba.
Regiões de Planejamento: Centro; Sul e Praias da Baía"
RJ,Niterói,CT Niterói II,"Cafubá; Piratininga; Camboinhas; Itaipú; Itacoatiara; Jacaré e Engenho do Mato; Ititioca; Sapê; Largo da Batalha; Maceió; Cantagalo; Badú; Matapaca; Maria de Paula; Vila Progresso e Muriqui; Rio do Ouro e Várzea das Moças.
Regiões de Planejamento: Oceânica; Pendotiba; Leste"
RJ,Niterói,CT Niterói III,São Lourenço; Ilha da Conceição; Ponto Cem Réis; Barreto; Tenente Jardim; Engenhoca; Caramujo; Fonseca; Cubango; Viçoso Jardim; Baldeador e Santa Bárbara
MT,Nobres,CT Nobres,
RS,Nonaia,CT Nonaia,
RS,Nonoai,CT Nonoai,
BA,Nordestina,CT Nordestina,
RR,Normandia,CT Normandia,
RR,Normandia,CT Normandia,
MT,Nortelândia,CT Nortelândia,
SE,Nossa Senhora Aparecida,CT Nossa Senhora Aparecida,
SE,Nossa Senhora da Glória,CT Nossa Senhora da Glória,
SE,Nossa Senhora das Dores,CT Nossa Senhora das Dores ,
PR,Nossa Senhora das Graças,CT Nossa Senhora das Graças ,
SE,Nossa Senhora de Lourdes,CT Nossa Senhora de Lourdes,
PI,Nossa Senhora de Nazaré,CT Nossa Senhora de Nazaré ,
MT,Nossa Senhora do Livramento,CT Nossa Senhora do Livramento,
SE,Nossa Senhora do Socorro,CT Nossa Senhora do Socorro I,Sede; Porto Grande; Aratu; Estiva; Lavandeira; Calumbi; Lazareto; Bita; Tabocas; Sobrado; Santa Cecília; Nossa Senhora de Fátima; Parque São José; Palmares; Nova Esperança; Oiteiros e outros povoados ou bairros que surgirem nessa região
SE,Nossa Senhora do Socorro,CT Nossa Senhora do Socorro II,João Alves Filho; Fernando Collor; Conjunto Maria do Carmo; Taiçoca de Fora; Areal da Mangabeira e outros povoados ou bairros que surgirem nessa região
SE,Nossa Senhora do Socorro,CT Nossa Senhora do Socorro III,Jardim I; II; III; Parque dos Faróis; Guajará; Pai André; Quissamã; Santo Inácio; São Benedito; Rosa de Maio e Povoado Cardoso e outros povoados ou bairros que surgirem nessa região
SE,Nossa Senhora do Socorro,CT Nossa Senhora do Socorro IV,Marcos Freire I; II e III; Albano Franco; Piabeta; São Braz; Novo Horizonte; Taiçoca de Dentro e outros povoados ou bairros que surgirem nessa região.
PI,Nossa Senhora dos Remédios,CT Nossa Senhora dos Remédios,
SP,Nova Aliança,CT Nova Aliança,
PR,Nova Aliança dovaí,CT Nova Aliança do Ivaí,
RS,Nova Alvorada,CT Nova Alvorada,
MS,Nova Alvorada do Sul,CT Nova Alvorada do Sul ,
GO,Nova América,CT Nova América,
PR,Nova América da Colina,CT Nova América da Colina ,
MS,Nova Andradina,CT Nova Andradina,
RS,Nova Araçá,CT Nova Araçá,
GO,Nova Aurora,CT Nova Aurora,
PR,Nova Aurora,CT Nova Aurora,
MT,Nova Bandeirantes,CT Nova Bandeirantes,
RS,Nova Bassano,CT Nova Bassano,
MG,Nova Belém,CT Nova Belém,
RS,Nova Boa Vista,CT Nova Boa Vista,
MT,Nova Brasilândia,CT Nova Brasilândia,
RO,Nova Brasilândia D'Oeste,CT Nova Brasilândia D'Oeste,
RS,Nova Bréscia,CT Nova Bréscia,
SP,Nova Campina,CT Nova Campina,
BA,Nova Canaã,CT Nova Canaã,
MT,Nova Canaã do Norte,CT Nova Canaã do Norte,
SP,Nova Canaã Paulista,CT Nova Canaã Paulista,
RS,Nova Candelária,CT Nova Candelária ,
PR,Nova Cantu,CT Nova Cantu,
SP,Nova Castilho,CT Nova Castilho ,
MA,Nova Colinas,CT Nova Colinas,
GO,Nova Crixás,CT Nova Crixás,
RN,Nova Cruz,CT Nova Cruz,
MG,Nova Era,CT Nova Era,
SC,Nova Erechim,CT Nova Erechim,
PR,Nova Esperança,CT Nova Esperança,
PA,Nova Esperança do Piriá,CT Nova Esperança do Piriá,
PR,Nova Esperança do Sudoeste,CT Nova Esperança do Sudoeste,
RS,Nova Esperança do Sul,CT Nova Esperança do Sul,
SP,Nova Europa,CT Nova Europa,
BA,Nova Fátima,CT Nova Fátima,
PR,Nova Fátima,CT Nova Fátima ,
PB,Nova Floresta,CT Nova Floresta,
RJ,Nova Friburgo,CT Nova Friburgo I,Alto do Mozer; Amparo; Boa Esperança; Braunes; Caledônia; Cascatinha; Catarcione; Centro; Chácara do Paraiso; Colonial 61; Cônego; Cordoeira; Debossan; Duas Pedras; Fazenda Nacional São José; Galdinopolis; Granja Spinelli; Jacina; Lagoinha; Lumiar; Macé de Cima; Mury; Nova Suíça; Olaria; Oscar Schultz; Paissandu; Perissê; Ponte da Saudade; Rio Bonito; San Souci; São Pedro da Serra; Sitio São João; Stucky; Suspiro; Theodoro de Oliveira; Tingly; Vale dos Pinheiros; Vargem Alta; Varginha; Vila Amélia; Vila Nova; Vilage; Ypu
RJ,Nova Friburgo,CT Nova Friburgo II,Alto do Catete; Alto do Floresta; Belmont; Campo do Coelho; Conselheiro Paulino;Conquista; Córrego D Antas; Furnas; Floresta; Janela das Andorinhas; Jardim Califórnia; Jardim Ouro Preto; Jardinlândia; Prado; Riograndina; Rui Sanglard; Santo André; São Geraldo; Santa Bernadete; São Jorge; Solares; São Cristóvão; Fazenda da Laje; Maias; Parque das Flores; Salinas; São Lourenço; Santa Cruz; Terra Nova
GO,Nova Glória,CT Nova Glória,
SP,Nova Granada,CT Nova Granada,
MT,Nova Guarita,CT Nova Guarita,
SP,Nova Guataporanga,CT Nova Guataporanga,
RS,Nova Hartz,CT Nova Hartz,
BA,Novabia,CT Nova Ibia ,
RJ,Nova Iguaçu,CT Nova Iguaçu Austin,Austin (dividido com Queimados) ; Arruda Negreiros; Carlos Sampaio; Cacuia; Eurico Miranda; Inconfidência; Km 43; Linda Vista; Mariléia; Moquetá; Parque das Torres; Praça do Batuta; Riachão; Rodilândia; Tinguazinho; Vila Guimarães; Vista Alegre.
RJ,Nova Iguaçu,CT Nova Iguaçu Cabuçu,Aliança; Aimoré; Bairro Luci Danon; Beira Rio; Cabuçu; Campo Alegre; Campo Belo; Conjunto Rosa Branca; Conjunto da Marinha; Dom Bosco; Grão Pará; Ipiranga; Jardim Paraíso; Jardim Guandu; Jardim Laranjeiras; Jerusalém; Lagoinha; Km 32; Km 34; Km 39; Marapicu; Mangueira; Palhada; Prados Verdes; Parque São Marcelo; Parque Santo Antônio; Parque Jupiara; Palmares; Pantanal; Rodilvânia; São Francisco; Três Marias; Vila Santo Antônio; Vale do Sol; Valverde I e II; Vila Bonança; Vila Belga.
RJ,Nova Iguaçu,CT Nova Iguaçu Centro,Ambaí (antes da linha); Alvarez; Bairro da Luz ;Bela Vista; Bernardo Kelnner; Bairro Botafogo; Boa Esperança (antes da linha); Brasil; Caioaba; Chique; Cobrex; Carmary; Cerâmica; Califórnia; Carolina; Centro; Chacrinha; Chavascal; Diana; Dona Neli; Dois Irmãos; Duque; Engenho Pequeno; Essolândia; Estrada; Floresta; IDA; Guarani; JD Iguaçu; JD Tropical; JD Esplanada; JD Felix; JD Ideal; JD Império; JD Bandeirantes; JD Javari; Lambert; Lisboa; Marco II; Metrópole; JD São João; K11; Marco II; Moquetá; Monte Líbano; Nova América; Palmeiras; Parque Horizonte; Prata; São Gabriel; Posse; Parque Flora; Parque Rosário; Ponte Branca; Ponto Chic; Rancho Novo; Santa Eufênia; Santa Eugenia; Três Corações; São Luiz Gonzaga; Viga; Vila Catulina; Vila Esperança; Vila Fátima; Vila Iracema; Vila Guarita; Vila Itaci; Vila José; Vila Marines; Vila Olorum; Vila Nova; JD Carioca; Vila Operária; Vila 13 de maio; Vila Morro Agudo; Vila São Teodoro; Vila Tânia; São Benedito; Sitio Novo Oriente; Tiradentes; Vila Abolição; Parque Ulisses; Kennedy.
RJ,Nova Iguaçu,CT Nova Iguaçu Comendador Soares, Civilização- Com. Soares- Danon- Inferninho- Jardim Roma- Jardim Nova Era- Jardim Alvorada- Jardim Primavera- jardim Palmares- Jardim Pitoresco -Jardim Jasmin - Jardim Canaãn - Morro Agudo - Ouro Verde- Ouro Preto- Ouro Fino- Riachão- Rosa dos Ventos - Zumbi dos Palmares- Parque Laranjal- Bairro YOLANDA- Vista Alegre-- São Vicente de Paula- Bel Terra- Tenda Mirim- Jardim Belo Horizonte- Jardim Aymoré- (PDA) - Parque dos Artistas
RJ,Nova Iguaçu,CT Nova Iguaçu Vila de Cava,Adrianópolis; Automóvel I e II; Boa Esperança (Depois da Linha); Botafogo; Corumbá; Figueira; Geneciano; Grama; Gerald Danon; Iguaçu Velho; Jardim Ocidental; Jaceruba; Monte Castelo; Miguel Couto; Montevidéu; Marambaia; Nova Brasília; Parque Ambaí; Parque Estoril; Rancho Fundo; Rio D´Ouro; Santa Rita; Tinguá; Vila de Cava
GO,Nova Iguaçu de Goiás,CT Nova Iguaçu de Goiás,
SP,Nova Independência,CT Nova Independência,
MA,Nova Iorque,CT Nova Iorque,
PA,Nova Ipixuna,CT Nova Ipixuna,
SC,Nova Itaberaba,CT Nova Itaberaba,
BA,Nova Itarana,CT Nova Itarana,
MT,Nova Lacerda,CT Nova Lacerda,
PR,Nova Laranjeiras,CT Nova Laranjeiras,
MG,Nova Lima,CT Nova Lima CENTRO,Região Centro
MG,Nova Lima,CT Nova Lima Jardim Canadá - Noroeste,Região Jardim Canadá - Noroeste
PR,Nova Londrina,CT Nova Londrina,
SP,Nova Luzitânia,CT Nova Luzitânia ,
RO,Nova Mamoré,CT Nova Mamoré,
MT,Nova Marilândia,CT Nova Marilândia,
MT,Nova Maringá,CT Nova Maringá,
MG,Nova Módica,CT Nova Módica,
MT,Nova Monte Verde,CT Nova Monte Verde,
MT,Nova Mutum,CT Nova Mutum,
MT,Nova Nazaré,CT Nova Nazaré,
SP,Nova Odessa,CT Nova Odessa,
MT,Nova Olímpia,CT Nova Olímpia,
PR,Nova Olímpia,CT Nova Olímpia ,
CE,Nova Olinda,CT Nova Olinda,
PB,Nova Olinda,CT Nova Olinda,
TO,Nova Olinda,CT Nova Olinda,
MA,Nova Olinda do Maranhão,CT Nova Olinda do Maranhão,
AM,Nova Olinda do Norte,CT Nova Olinda do Norte,
RS,Nova Pádua,CT Nova Pádua,
RS,Nova Palma,CT Nova Palma,
PB,Nova Palmeira,CT Nova Palmeira,
RS,Nova Petrópolis,CT Nova Petrópolis,
MG,Nova Ponte,CT Nova Ponte,
MG,Nova Porteirinha,CT Nova Porteirinha,
RS,Nova Prata,CT Nova Prata,
PR,Nova Prata doguaçu,CT Nova Prata do Iguaçu,
RS,Nova Ramada,CT Nova Ramada,
BA,Nova Redenção,CT Nova Redenção ,
MG,Nova Resende,CT Nova Resende ,
GO,Nova Roma,CT Nova Roma,
RS,Nova Roma do Sul,CT Nova Roma do Sul,
TO,Nova Rosalândia,CT Nova Rosalândia,
CE,Nova Russas,CT Nova Russas,
PR,Nova Santa Bárbara,CT Nova Santa Bárbara,
MT,Nova Santa Helena,CT Nova Santa Helena,
PI,Nova Santa Rita,CT Nova Santa Rita,
RS,Nova Santa Rita,CT Nova Santa Rita,
PR,Nova Santa Rosa,CT Nova Santa Rosa,
MG,Nova Serrana,CT Nova Serrana,
BA,Nova Soure,CT Nova Soure,
PR,Nova Tebas,CT Nova Tebas,
PA,Nova Timboteua,CT Nova Timboteua,
SC,Nova Trento,CT Nova Trento,
MT,Nova Ubiratã,CT Nova Ubiratã,
MG,Nova União,CT Nova União,
RO,Nova União,CT Nova União,
ES,Nova Venécia,CT Nova Venécia,
GO,Nova Veneza,CT Nova Veneza,
SC,Nova Veneza,CT Nova Veneza ,
BA,Nova Viçosa,CT Nova Viçosa,
MT,Nova Xavantina,CT Nova Xavantina,
SP,Novais,CT Novais,
TO,Novo Acordo,CT Novo Acordo,
AM,Novo Airão,CT Novo Airão,
TO,Novo Alegre,CT Novo Alegre,
AM,Novo Aripuanã,CT Novo Aripuanã,
RS,Novo Barreiro,CT Novo Barreiro,
GO,Novo Brasil,CT Novo Brasil,
RS,Novo Cabrais,CT Novo Cabrais,
MG,Novo Cruzeiro,CT Novo Cruzeiro ,
GO,Novo Gama,CT Novo Gama,
RS,Novo Hamburgo,CT Novo Hamburgo - região 1,Alpes do Vale; Canudos; Hamburgo Velho; Jardim Mauá; Lomba Grande; Roselândia; São Jorge; São José; Vila Nova
RS,Novo Hamburgo,CT Novo Hamburgo - região 2,Boa Saúde; Boa Vista; Centro; Guarani; Ideal; Industrial; Liberdade; Operário; Ouro Branco; Pátria Nova; Petrópolis; Primavera; Rincão; Rio Branco; Rondônia; Santo Afonso; Vila Rosa
BA,Novo Horizonte,CT Novo Horizonte,
SC,Novo Horizonte,CT Novo Horizonte,
SP,Novo Horizonte,CT Novo Horizonte,
MT,Novo Horizonte do Norte,CT Novo Horizonte do Norte,
RO,Novo Horizonte do Oeste,CT Novo Horizonte do Oeste,
MS,Novo Horizonte do Sul,CT Novo Horizonte do Sul,
PR,Novo Itacolomi,CT Novo Itacolomi,
TO,Novo Jardim,CT Novo Jardim,
AL,Novo Lino,CT Novo Lino,
RS,Novo Machado,CT Novo Machado,
MT,Novo Mundo,CT Novo Mundo,
CE,Novo Oriente,CT Novo Oriente,
MG,Novo Oriente de Minas,CT Novo Oriente de Minas,
PI,Novo Oriente do Piauí,CT Novo Oriente do Piauí,
GO,Novo Planalto,CT Novo Planalto,
PA,Novo Progresso,CT Novo Progresso,
PA,Novo Repartimento,CT Novo Repartimento,
PI,Novo Santo Antônio,CT Novo Santo Antônio,
MT,Novo Santo Antônio,CT Novo Santo Antônio ,
MT,Novo São Joaquim,CT Novo São Joaquim,
RS,Novo Tiradentes,CT Novo Tiradentes,
BA,Novo Triunfo,CT Novo Triunfo,
RS,Novo Xingu,CT Novo Xingu,
MG,Novorizonte,CT Novorizonte,
DF,Núcleo Bandeirante,CT Núcleo Bandeirante,
SP,Nuporanga,CT Nuporanga ,
PA,Óbidos,CT Óbidos,
CE,Ocara,CT Ocara,
SP,Ocauçu,CT Ocauçu,
PI,Oeiras,CT Oeiras ,
PA,Oeiras do Pará,CT Oeiras do Pará,
AP,Oiapoque,CT Oiapoque,
MG,Olaria,CT Olaria ,
SP,Óleo,CT Óleo,
AL,Olho d' Água das Flores,CT Olho d' Água das Flores,
PB,Olho D'Água,CT Olho D'Água,
MA,Olho d'Água das Cunhãs,CT Olho d'Água das Cunhãs,
AL,Olho D'Água do Casado,CT Olho D'Água do Casado,
PI,Olho D'Água do Piauí,CT Olho D'Água do Piauí,
AL,Olho D'Água Grande,CT Olho D'Água Grande,
RN,Olho-d'Água do Borges,CT Olho-d'Água do Borges,
MG,Olhos d'Água,CT Olhos d'Água,
SP,Olímpia,CT Olímpia,
MG,Olímpio Noronha,CT Olímpio Noronha,
PE,Olinda,CT Olinda I,CT Olinda I
PE,Olinda,CT Olinda II,CT Olinda II
PE,Olinda,CT Olinda III,CT Olinda III
MA,Olinda Nova do Maranhão,CT Olinda Nova do Maranhão,
BA,Olindina,CT Olindina,
PB,Olivedos,CT Olivedos,
MG,Oliveira,CT Oliveira,
TO,Oliveira de Fátima,CT Oliveira de Fátima,
BA,Oliveira dos Brejinhos,CT Oliveira dos Brejinhos,
MG,Oliveira Fortes,CT Oliveira Fortes,
AL,Olivença,CT Olivença,
MG,Onça de Pitangui,CT Onça de Pitangui,
SP,Onda Verde,CT Onda Verde,
MG,Oratórios,CT Oratórios,
SP,Oriente,CT Oriente,
SP,Orindiúva,CT Orindiúva,
PA,Oriximiná,CT Oriximiná ,
MG,Orizânia,CT Orizânia,
GO,Orizona,CT Orizona ,
SP,Orlândia,CT Orlândia ,
SC,Orleans,CT Orleans,
PE,Orobó,CT Orobó,
PE,Orocó,CT Orocó,
CE,Orós,CT Orós,
PR,Ortigueira,CT Ortigueira ,
SP,Osasco,CT Osasco -  Região Norte,Região Norte
SP,Osasco,CT Osasco - Centro,Centro
SP,Osasco,CT Osasco - Região Sul,Região Sul
SP,Oscar Bressane,CT Oscar Bressane,
RS,Osório,CT Osório,
SP,Osvaldo Cruz,CT Osvaldo Cruz ,
SC,Otacílio Costa,CT Otacílio Costa,
PA,Ourém,CT Ourém,
BA,Ouriçangas,CT Ouriçangas,
PE,Ouricuri,CT Ouricuri ,
PA,Ourilândia do Norte,CT Ourilândia do Norte,
SP,Ourinhos,CT Ourinhos,
PR,Ourizona,CT Ourizona,
SC,Ouro,CT Ouro,
AL,Ouro Branco,CT Ouro Branco,
MG,Ouro Branco,CT Ouro Branco,
RN,Ouro Branco,CT Ouro Branco,
MG,Ouro Fino,CT Ouro Fino,
MG,Ouro Preto,CT Ouro Preto,
RO,Ouro Preto do Oeste,CT Ouro Preto do Oeste,
PB,Ouro Velho,CT Ouro Velho,
SC,Ouro Verde,CT Ouro Verde,
SP,Ouro Verde,CT Ouro Verde,
GO,Ouro Verde de Goiás,CT Ouro Verde de Goiás ,
MG,Ouro Verde de Minas,CT Ouro Verde de Minas,
PR,Ouro Verde do Oeste,CT Ouro Verde do Oeste ,
SP,Ouroeste,CT Ouroeste,
BA,Ourolândia,CT Ourolândia,
GO,Ouvidor,CT Ouvidor,
SP,Pacaembu,CT Pacaembu ,
PA,Pacajá,CT Pacajá,
CE,Pacajus,CT Pacajus,
RR,Pacaraima,CT Pacaraima,
CE,Pacatuba,CT Pacatuba,
SE,Pacatuba,CT Pacatuba,
MA,Paço do Lumiar,CT Paço do Lumiar,
CE,Pacoti,CT Pacoti,
CE,Pacujá,CT Pacujá,
GO,Padre Bernardo,CT Padre Bernardo,
MG,Padre Carvalho,CT Padre Carvalho,
PI,Padre Marcos,CT Padre Marcos,
MG,Padre Paraíso,CT Padre Paraíso,
PI,Paes Landim,CT Paes Landim,
MG,Pai Pedro,CT Pai Pedro,
SC,Paial,CT Paial,
PR,Paiçandu,CT Paiçandu,
RS,Paim Filho,CT Paim Filho,
MG,Paineiras,CT Paineiras,
SC,Painel,CT Painel,
MG,Pains,CT Pains,
MG,Paiva,CT Paiva,
PI,Pajeú do Piauí,CT Pajeú do Piauí,
AL,Palestina,CT Palestina,
SP,Palestina,CT Palestina,
GO,Palestina de Goiás,CT Palestina de Goiás ,
PA,Palestina do Pará,CT Palestina do Pará,
CE,Palhano,CT Palhano,
SC,Palhoça Semear,CT Palhoça Proteção,1-Brejarú; 2-Caminho Novo; 3-Frei Damião; 4-Jardim Eldorado; 5–Madri; 6–Pagani; 7-Passa Vinte; 8–Pedra Branca; 9-Ponte do Imaruim; 10-São Sebastião.
SC,Palhoça Semear,CT Palhoça Semear,1-Alto Aririú; 2-Aririú; 3-Aririú da Formiga; 4-Barra do Aririú; 5–Bela Vista; 6-Centro; 7-Enseada do Brito; 8–Furadindo; 9-Guarda do Cubatão; 10-Guarda do Embaú; 11-Jaqueira; 12–Morretes; 13–Pachecos; 14-Passagem do Maciambú; 15–Pinheira; 16–Pontal; 17–Praia de Fora; 18–Praia do Sonho; 19–Rio Grande; 20–Três Barras.
MG,Palma,CT Palma,
SC,Palma Sola,CT Palma Sola,
CE,Palmácia,CT Palmácia,
PE,Palmares,CT Palmares,
RS,Palmares do Sul,CT Palmares do Sul,
SP,Palmares Paulista,CT Palmares Paulista,
PR,Palmas,CT Palmas,
TO,Palmas,CT Palmas - III,CT Palmas - III
TO,Palmas,CT Palmas - IV,CT Palmas - IV
TO,Palmas,CT Palmas Centro ,CT Palmas Centro 
TO,Palmas,CT Palmas Sul,CT Palmas Sul
BA,Palmas de Monte Alto,CT Palmas de Monte Alto,
PR,Palmeira,CT Palmeira,
SC,Palmeira,CT Palmeira,
SP,Palmeira d'Oeste,CT Palmeira d'Oeste,
