uf,city,neighborhood
SP,SÃO JOSÉ DOS CAMPOS,JARDIM ORIENTAL
SP,SÃO PAULO,VILA CRUZEIRO
SP,SÃO PAULO,VILA MANGALOT
SP,SÃO PAULO,JARDIM SÃO BENTO
SP,SÃO PAULO,VILA DIVA
SP,SÃO PAULO,V BABILONIA
SP,SÃO PAULO,VILA PRIMAVERA
SP,SÃO PAULO,VILA FATIMA
SP,SÃO PAULO,VILA PRIMEIRO DE OUTUBRO
SP,SÃO PAULO,JARDIM MARISTELA
SP,SÃO PAULO,VILA BANCARIA MUNHOZ
SP,SÃO PAULO,BARRAGEM
SP,SÃO PAULO,VILA CAIUBA
SP,SÃO PAULO,VILA IOLANDA II
SP,SÃO PAULO,JARDIM CASA BLANCA
SP,SÃO PAULO,JARDIM IBIRAPUERA
SP,SÃO PAULO,VILA DAS BELEZAS
SP,SÃO PAULO,JARDIM BRASIL
SP,SÃO SEBASTIÃO,PONTAL DA CRUZ
SP,SERRA AZUL,COHAB SEBASTIÃO ZERBETTI
SP,SUZANO,TABA MARAJOARA
SP,SUZANO,CIDADE BOA VISTA
SP,TAUBATÉ,CENTRO
SP,TIETÊ,JARDIM BONANZA
SP,VARGEM GRANDE DO SUL,CENTRO
SP,VÁRZEA PAULISTA,JARDIM AMÉRICA III
SP,VINHEDO,JD VON ZUBEN
SP,VARGEM GRANDE PAULISTA,PARQUE DO AGRESTE
SP,ALFREDO MARCONDES,CENTRO
SP,AMERICANA,CENTRO
SP,AMÉRICO BRASILIENSE,SAO JUDAS TADEU
SP,TUIUTI,CENTRO
SP,BARUERI,JARDIM MARIA CRISTINA
SP,BAURU,BAIRRO DOS TANGARÁS
SP,BOITUVA,PARQUE RESIDENCIAL ESPLANADA
SP,BOITUVA,JARDIM SAO PAULO
SP,CAMPINAS,JARDIM COUNTRY VILLE
SP,CAMPINAS,JARDIM PROENÇA
SP,COTIA,ÁGUA ESPRAIADA (CAUCAIA DO ALTO)
SP,DIADEMA,PARQUE REAL
SP,FRANCA,PARQUE DAS ESMERALDAS
SP,GUARUJÁ,JARDIM ASTURIAS
SP,IBIÚNA,CARMO MESSIAS
SP,IEPÊ,CENTRO
SP,ITAJOBI,JARDIM DOS IPES
SP,ITAPEVI,JARDIM ROSEMARY
SP,ITARARÉ,VILA SANTA TEREZINHA
SP,ITATIBA,VILA CENTENARIO
SP,MACAUBAL,CENTRO
SP,NOVA ODESSA,JARDIM BELA VISTA
SP,OURINHOS,VILA SA
SP,PAULÍNIA,SÃO JOSÉ
SP,PIRACAIA,VILA DA SABESP
SP,PRAIA GRANDE,SOLEMAR
SP,RANCHARIA,CENTRO
SP,RIBEIRÃO PIRES,PARQUE DAS FONTES
SP,RIBEIRÃO PRETO,VALENTINA FIGUEIREDO
SP,RIO GRANDE DA SERRA,PARQUE AMERICA
SP,SÃO CARLOS,JARDIM SAO CARLOS 5
SP,SÃO CARLOS,VILA PRADO
SP,SÃO JOÃO DA BOA VISTA,VILA LOYOLA
SP,SÃO JOSÉ DO RIO PRETO,JARDIM ESTRELA
SP,SÃO JOSÉ DO RIO PRETO,CONJUNTO HABITACIONAL SAO JOSE DO RIO PRETO
SP,SÃO JOSÉ DOS CAMPOS,VILA SÃO GERALDO
SP,SÃO MANUEL,COHAB II
SP,SÃO PAULO,JARDIM BELA VISTA (ZONA SUL)
SP,SÃO PAULO,JARDIM DOS PRADOS
SP,SÃO PAULO,JARDIM TAQUARAL
SP,SÃO PAULO,CHÁCARA MORRO ALTO
SP,SÃO PAULO,VILA SAO NICOLAU
SP,SÃO PAULO,RIO PEQUENO
SP,SÃO PAULO,JARDIM DANFER
SP,SÃO PAULO,VILA RIO BRANCO
SP,SÃO PAULO,CONJUNTO HABITACIONAL PADRE MANOEL DA NOBREGA
SP,SÃO PAULO,PARQUE EDU CHAVES
SP,SUZANO,JARDIM SAO JOSE
SP,SUZANO,JARDIM SAO BERNARDINO
SP,VINHEDO,JD MIRIAM
SP,VOTORANTIM,JARDIM ICATU
SP,VOTORANTIM,JARDIM NOVO MUNDO
SP,AGUAÍ,CENTRO
SP,AMERICANA,JARDIM PAULISTA
SP,AMERICANA,RECANTO JATOBÁ
SP,AMERICANA,JARDIM COLINA
SP,AMERICANA,JARDIM BRASÍLIA
SP,ANGATUBA,CENTRO
SP,ARARAQUARA,JARDIM RESIDENCIAL SILVESTRE
SP,HORTOLÂNDIA,VILA SÃO PEDRO
SP,HORTOLÂNDIA,CHÁCARAS FAZENDA DO COELHO
SP,BARRA BONITA,CENTRO
SP,BAURU,PARQUE PAULISTANO
SP,COTIA,JD. LAVAPÉ
SP,ELIAS FAUSTO,CARDEAL
SP,FRANCA,VILA REZENDE
SP,FRANCO DA ROCHA,PARQUE VITORIA
SP,GUARATINGUETÁ,VISTA ALEGRE
SP,GUARATINGUETÁ,RETIRO
SP,GUAREÍ,CENTRO
SP,GUARULHOS,JARDIM ADRIANA
SP,GUARULHOS,JARDIM ARAPONGAS
SP,GUARULHOS,JARDIM SAO JOAO
SP,IPERÓ,BACAETAVA
SP,ITANHAÉM,CONJUNTO GUAPIRANGA
SP,ITAQUAQUECETUBA,JARDIM ITAQUA
SP,ITARIRI,CENTRO
SP,ITARIRI,ANA DIAS
SP,LEME,JARDIM ELOISA
SP,LINS,PARQUE ALTO DA BOA VISTA
SP,MAUÁ,PARQUE DAS AMÉRICAS
SP,OSASCO,JARDIM BELA VISTA
SP,OSASCO,JARDIM NOVA AMÉRICA
SP,PAULÍNIA,PARQUE BOM RETIRO
SP,RIBEIRÃO PRETO,CENTRO
SP,RIO CLARO,VILA SAO MIGUEL
SP,RIO DAS PEDRAS,JARDIM SÃO CRISTOVÃO II
SP,SABINO,CENTRO
SP,SALTO,PARQUE BELA VISTA
SP,SANTA BÁRBARA D'OESTE,VILA MOLLON IV
SP,SANTANA DE PARNAÍBA,RECANTO PEREIRA
SP,SANTO ANDRÉ,JARDIM MARAVILHAS
SP,SÃO BERNARDO DO CAMPO,JORDANÓPOLIS
SP,SÃO CARLOS,JARDIM DONA FRANCISCA
SP,SÃO JOÃO DA BOA VISTA,SANTO ANTONIO
SP,SÃO JOSÉ DO RIO PRETO,ELDORADO
SP,SÃO JOSÉ DO RIO PRETO,PARQUE JAGUARÉ
SP,SÃO PAULO,JARDIM MANGALOT
SP,SÃO PAULO,TATUAPE
SP,SÃO PAULO,VILA SANTA CLARA
SP,SÃO PAULO,CIDADE NOVA HELIOPOLIS
SP,SÃO PAULO,PARQUE SANTO AMARO
SP,SÃO PAULO,COHAB RAPOSO TAVARES
SP,SÃO PAULO,JARDIM DAS FONTES
SP,SERRANA,JARDIM MARIANA
SP,TAQUARITINGA,JARDIM BELA VISTA
SP,UBATUBA,PEREQUE ACU
SP,VARGEM GRANDE PAULISTA,CAPELA DE SÃO PEDRO
SP,BERNARDINO DE CAMPOS,CENTRO
SP,CAIEIRAS,CALCAREA
SP,CAMPINAS,JARDIM LEONOR
SP,CAMPINAS,VILA NOGUEIRA
SP,CAMPINAS,JARDIM DAS BANDEIRAS II
SP,CARAPICUÍBA,VILA CRISTINA
SP,COSMÓPOLIS,LARANJEIRAS
SP,CRAVINHOS,JARDIM ALVORADA
SP,DIADEMA,JARDIM ABC
SP,FRANCA,JARDIM PORTINARI
SP,IGARAÇU DO TIETÊ,COHAB
SP,ITAQUAQUECETUBA,JARDIM PAINEIRA
SP,ITATIBA,BAIRRO MORRO AZUL
SP,JACAREÍ,JARDIM COLÔNIA
SP,MATÃO,NOVA CIDADE
SP,MAUÁ,JARDIM ORATÓRIO
SP,MAUÁ,JARDIM ITAPEVA
SP,MOGI GUAÇU,VILA SAO CARLOS
SP,MONGAGUÁ,VILA ATLÂNTICA
SP,MORUNGABA,BRUMADO
SP,NOVA ODESSA,PARQUE RESIDENCIAL KLAVIN
SP,OSASCO,JARDIM BUSSOCABA
SP,PERUÍBE,JD. VENEZA
SP,PIRACICABA,PARQUE CECAP I
SP,PIRACICABA,JARDIM ORIENTE
SP,PITANGUEIRAS,JARDIM SÃO GABRIEL
SP,PORTO FERREIRA,PORTO BELO
SP,RAFARD,POPULAR DE RAFARD
SP,RIBEIRÃO PRETO,JARDIM JOAQUIM PROCÓPIO DE ARAÚJO FERRAZ
SP,RIBEIRÃO PRETO,VILA HÍPICA
SP,RIBEIRÃO PRETO,JARDIM MANOEL PENNA
SP,RIBEIRÃO PRETO,JARDIM ZARA
SP,SALTO,JARDIM NOVA ERA
SP,SALTO,JARDIM NAIR MARIA
SP,SANTA BÁRBARA D'OESTE,JARDIM VISTA ALEGRE
SP,SANTA BÁRBARA D'OESTE,JARDIM DOS CEDROS
SP,SANTA FÉ DO SUL,COHAB BEIRA RIO
SP,SANTO ANDRÉ,JARDIM SANTA CRISTINA
SP,SÃO BERNARDO DO CAMPO,JARDIM FEI MIZUHO
SP,SÃO BERNARDO DO CAMPO,VILA FERREIRA
SP,SÃO JOSÉ DO RIO PRETO,JARDIM NUNES
SP,SÃO PAULO,JARDIM SAO VICENTE
SP,SÃO PAULO,CIDADE NOVA SAO MIGUEL
SP,SÃO PAULO,PARQUE MARIA DOMITILA
SP,SÃO PAULO,JARDIM PATENTE
SP,SÃO PAULO,FREGUESIA DO O
SP,SÃO PAULO,JARDIM HAIA DO CARRAO
SP,SÃO PAULO,JARDIM MIRANTE
SP,SÃO PAULO,CONJUNTO HABITACIONAL PADRE MANOEL DE PAIVA
SP,SOCORRO,JARDIM NOSSA SENHORA APARECIDA
SP,SOROCABA,JARDIM SIMUS
SP,SOROCABA,IPANEMA VILLE
SP,SUMARÉ,JARDIM MINEZOTTA
SP,SUZANO,JARDIM MONTE CRISTO
SP,TABAPUÃ,CENTRO
SP,TIETÊ,SÃO PEDRO
SP,VOTORANTIM,VILA GARCIA
SP,AMERICANA,PARQUE GRAMADO
SP,AMERICANA,SÃO BENEDITO
SP,ANGATUBA,VILA VOLPI
SP,ARARAQUARA,JARDIM SILVANIA
SP,SÃO LOURENÇO DA SERRA,ITATUBA
SP,CAIEIRAS,LARANJEIRAS
SP,CAMPINAS,JARDIM PARAISO
SP,COLINA,SANTA LUCIA
SP,COTIA,VILA SANTO ANTÔNIO DO PORTÃO
SP,DIADEMA,JARDIM REY
SP,FERNANDÓPOLIS,CONJUNTO HABITACIONAL EMILIO MININEL
SP,GUARATINGUETÁ,SÃO DIMAS
SP,ITAÍ,VILA SÃO SALVADOR
SP,ITATIBA,VILA MUTTON
SP,JACAREÍ,JARDIM SIESTA
SP,JANDIRA,JARDIM EUROPA
SP,LIMEIRA,RURAL
SP,LIMEIRA,BAIRRO DOS PIRES
SP,LIMEIRA,PARQUE NOVO MUNDO
SP,MAIRIPORÃ,VOTORANTIM
SP,MAUÁ,VILA MAGINI
SP,MOGI DAS CRUZES,TAIACUPEBA
SP,MOGI DAS CRUZES,JARDIM PIATA A
SP,OSASCO,JARDIM PAULISTA
SP,OURINHOS,JARDIM EUROPA
SP,OURINHOS,JARDIM SANTA FE
SP,PEDREIRA,VILA SANTO ANTONIO
SP,PENÁPOLIS,CIDADE JARDIM
SP,PRESIDENTE PRUDENTE,CECAP
SP,RIBEIRÃO PIRES,PARQUE ALIANCA
SP,SANTANA DE PARNAÍBA,REF. DOS BANDEIRANTES
SP,SANTO ANDRÉ,PARQUE CAPUAVA
SP,SANTO ANDRÉ,VILA PALMARES
SP,SANTO ANDRÉ,VILA MAZZEI
SP,SÃO JOÃO DA BOA VISTA,JARDIM MAGALHÃES
SP,SÃO JOSÉ DO RIO PRETO,BOA VISTA
SP,SÃO JOSÉ DO RIO PRETO,RESIDENCIAL MACEDO TELES I
SP,SÃO PAULO,VILA SANTA MARIA
SP,SÃO PAULO,VILA CÍSPER
SP,SÃO PAULO,JARDIM MODELO
SP,SÃO PAULO,VILA JOANIZA
SP,SÃO PAULO,JARDIM GUAIANAZES
SP,SÃO PAULO,JARDIM PARANÁ
SP,SÃO PAULO,JARDIM GUARANI
SP,SÃO SEBASTIÃO,BARRA DO SAHY
SP,SÃO SEBASTIÃO,JARAGUA
SP,SERRANA,JARDIM AMELIA II
SP,SOROCABA,VILA ZACARIAS
SP,TAQUARITINGA,BAIRRO SANTA CRUZ- CONJ. HAB. ADEMAR C. GOMES
SP,TAQUARITINGA,JARDIM PARAISO
SP,ÁGUAS DA PRATA,CENTRO
SP,APARECIDA,VILA MARIANA
SP,HORTOLÂNDIA,JARDIM NOVA EUROPA
SP,ARUJÁ,JARDIM  MODELO
SP,ARCO-ÍRIS,CENTRO
SP,BIRITIBA MIRIM,CRUZ DAS ALMAS
SP,BORACÉIA,CENTRO
SP,BRAGANÇA PAULISTA,PLANEJADA I
SP,CAIEIRAS,JARDIM NOVA ERA
SP,CAMPINAS,SWIFT
SP,CAMPINAS,VILA TRINTA E UM DE MARÇO
SP,CAPIVARI,JARDIM SAO MARCOS
SP,COTIA,JARDIM DOS IPÊS
SP,COTIA,ATALAIA
SP,DIADEMA,JARDIM SANTA ELIZABETH
SP,DIADEMA,JARDIM BELA VISTA
SP,GARÇA,FERRAROPOLIS
SP,GUARATINGUETÁ,SANTA LUZIA
SP,GUARULHOS,JARDIM SANTA MENA
SP,INDAIATUBA,JARDIM TROPICAL
SP,ITAPEVI,VILA SAO FRANCISCO
SP,ITAQUAQUECETUBA,JARDIM NAPOLI II
SP,ITATIBA,PONTE
SP,JUNDIAÍ,VILA HELENA
SP,JUNDIAÍ,JARDIM SÃO CAMILO NOVO
SP,JUQUITIBA,JUSTINOS
SP,LENÇÓIS PAULISTA,CONJUNTO MAESTRO JÚLIO FERRARI
SP,MAIRIPORÃ,CENTRO
SP,MAUÁ,JARDIM ANCHIETA
SP,MAUÁ,JARDIM CANADÁ
SP,MOGI DAS CRUZES,PINDORAMA
SP,MOGI GUAÇU,JARDIM HEDY
SP,MONGAGUÁ,JARDIM MARINA
SP,MONTE APRAZÍVEL,VILA APARECIDA
SP,MONTE MOR,JARDIM DO ENGENHO
SP,MORRO AGUDO,CONJ HAB NORBERTO JOSE RIBEIRO
SP,OLÍMPIA,JARDIM LEONOR
SP,OSASCO,JARDIM JAGUARIBE
SP,PAULICÉIA,CENTRO
SP,PINDAMONHANGABA,BOA VISTA
SP,PIRACICABA,VILA CRISTINA
SP,PIRAPOZINHO,RESIDENCIAL NATAL MARRAFON
SP,PITANGUEIRAS,CENTRO
SP,RESTINGA,CENTRO
SP,RIBEIRÃO PRETO,QUINTINO FACCI II
SP,RIBEIRÃO PRETO,JARDIM PROFESSOR ANTÔNIO PALOCCI
SP,RIO CLARO,JARDIM PAULISTA II
SP,RIO CLARO,JARDIM DAS FLORES
SP,ÁGUAS DE SANTA BÁRBARA,CENTRO
SP,SANTO ANDRÉ,VILA PRINCIPE DE GALES
SP,SÃO BERNARDO DO CAMPO,PAULICÉIA
SP,SÃO BERNARDO DO CAMPO,VILA EURO
SP,SÃO JOÃO DA BOA VISTA,JARDIM SÃO PAULO
SP,SÃO JOSÉ DO RIO PRETO,VILA MACENO
SP,SÃO PAULO,VILA DOS REMEDIOS
SP,SÃO PAULO,JARDIM DAS BANDEIRAS
SP,SÃO PAULO,VILA GUILHERME
SP,SÃO PAULO,VILA MASCOTE
SP,SÃO PAULO,VILA PARANAGUÁ
SP,SÃO ROQUE,JARDIM GUAÇU 1
SP,SÃO SEBASTIÃO,ENSEADA
SP,SERRANA,CENTRO
SP,SOCORRO,VILA PALMIRA
SP,SOROCABA,ALÉM PONTE
SP,TAUBATÉ,PARQUE SÃO CRISTOVÃO
SP,UBATUBA,TAQUARAL
SP,VÁRZEA PAULISTA,JARDIM DA FELICIDADE
SP,VINHEDO,JD BELA VISTA
SP,ADAMANTINA,VILA INDUSTRIAL
SP,ÁGUAS DE SÃO PEDRO,CENTRO
SP,CAJATI,BARRA DO AZEITE
SP,ARAÇATUBA,JARDIM RESIDENCIAL ATLÂNTICO
SP,HORTOLÂNDIA,JARDIM NOSSA SENHORA DE FÁTIMA
SP,BARUERI,JARDIM ESPERANCA
SP,CAIUÁ,AGROVILA TRÊS
SP,CAMPINAS,RESIDENCIAL SÃO JOSÉ
SP,CAMPINAS,PARQUE TROPICAL
SP,DIADEMA,JARDIM SANTA DIRCE
SP,ELIAS FAUSTO,VILA CAMATARI
SP,FERNANDÓPOLIS,JARDIM AMERICA
SP,FRANCA,JARDIM MARIA ROSA
SP,FRANCO DA ROCHA,VILA SANTISTA
SP,GUARATINGUETÁ,PORTAL DAS COLINAS
SP,ITAPECERICA DA SERRA,MOMBAÇA
SP,ITAPECERICA DA SERRA,PARQUE SANTO ANTONIO
SP,ITAQUAQUECETUBA,MORRO BRANCO
SP,ITAQUAQUECETUBA,JARDIM CAIUBY
SP,JACAREÍ,VILA ZEZÉ
SP,JALES,CENTRO
SP,JAÚ,CENTRO
SP,LEME,VILA JOEST
SP,MAUÁ,JARDIM ESTRELA
SP,MERIDIANO,CENTRO
SP,MOGI GUAÇU,VILA LEILA
SP,NOVO HORIZONTE,VILA PATTI
SP,NOVO HORIZONTE,PARQUE HONÓRIO RONCOLETA
SP,OSASCO,CENTRO
SP,PAULO DE FARIA,CENTRO
SP,PIRACICABA,PAULICÉIA
SP,PIRAJU,VILA DO TICO
SP,PIRASSUNUNGA,VILA PINHEIRO
SP,POMPÉIA,FLANDRIA
SP,PORTO FELIZ,CHACARA NESTOR
SP,PRESIDENTE PRUDENTE,PARQUE SAO JUDAS TADEU
SP,RIO CLARO,JARDIM GUANABARA II
SP,SALTO,JARDIM PANORAMA
SP,SANTO ANDRÉ,VILA BASTOS
SP,SANTO ANDRÉ,JARDIM GUARARA
SP,SÃO BERNARDO DO CAMPO,VILA JULIA
SP,SÃO JOÃO DA BOA VISTA,CENTRO
SP,SÃO JOSÉ DO RIO PRETO,ENGENHEIRO SCHMIDT
SP,SÃO PAULO,JARDIM ANDARAI
SP,SÃO PAULO,BOSQUE DA SAÚDE
SP,SÃO PAULO,CIDADE KEMEL
SP,SÃO PAULO,JACEGUAVA
SP,SÃO PAULO,JARDIM SETE DE SETEMBRO
SP,SÃO PAULO,CONJUNTO RESIDENCIAL ELISIO TEIXEIRA LEITE
SP,SÃO PAULO,JARDIM SILVA TELES
SP,SÃO PAULO,JARDIM SÃO CARLOS (ZONA LESTE)
SP,SÃO PAULO,JARDIM DA SAÚDE
SP,SÃO PAULO,VILA BRASILINA
SP,SEBASTIANÓPOLIS DO SUL,CENTRO
SP,TABOÃO DA SERRA,JARDIM SAO SALVADOR
SP,TAQUARITINGA,LOTEAMENTO DR ADAIL NUNES DA SILVA
SP,TIETÊ,CENTRO
SP,TUPÃ,JARDIM ARITANA
SP,AMERICANA,JARDIM DA PAZ
SP,AMERICANA,JARDIM SÃO VITO
SP,BAURU,NUCLEO RESIDENCIAL PRESIDENTE GEISEL
SP,CAIEIRAS,SANTA INES
SP,CAMPINAS,JARDIM NOSSA SENHORA AUXILIADORA
SP,CAMPINAS,JARDIM MAGNÓLIA
SP,CAMPO LIMPO PAULISTA,VILA SAO JOSE
SP,CARAPICUÍBA,JARDIM ANA MARIA
SP,COSMÓPOLIS,VILA NOVA
SP,COTIA,CENTRO
SP,FERRAZ DE VASCONCELOS,VILA SANTO ANTONIO
SP,FERRAZ DE VASCONCELOS,PARQUE DOURADO
SP,FERRAZ DE VASCONCELOS,JARDIM RENATA
SP,GUARATINGUETÁ,ENGENHEIRO NEIVA
SP,GUARULHOS,JARDIM JACY
SP,GUARULHOS,JARDIM BETEL
SP,GUARULHOS,JARDIM PALMIRA
SP,ITANHAÉM,CIDADE ANCHIETA
SP,ITAQUAQUECETUBA,JARDIM GONCALVES
SP,ITATIBA,JARDIM GALETTO
SP,JACAREÍ,SÃO JOÃO
SP,JACAREÍ,VILA FORMOSA
SP,JOSÉ BONIFÁCIO,JARDIM PRIMAVERA
SP,LIMEIRA,VILA PRIMAVERA
SP,MAUÁ,VILA MERCEDES
SP,MOGI DAS CRUZES,CONJUNTO HABITACIONAL BRAS CUBAS
SP,MOGI GUAÇU,JARDIM ITACOLOMI
SP,OSASCO,JAGUARIBE
SP,PALMARES PAULISTA,SAO BENEDITO
SP,PINDAMONHANGABA,LOTEAMENTO TRIÂNGULO
SP,POÁ,VILA SANTA HELENA
SP,PORTO FERREIRA,VILA SIBYLA
SP,PROMISSÃO,CONJ.HAB.BELA VISTA
SP,RIO CLARO,AJAPI
SP,SANTO ANDRÉ,VILA PROGRESSO
SP,SÃO JOSÉ DO RIO PARDO,JARDIM AEROPORTO
SP,SÃO JOSÉ DO RIO PRETO,CIDADE JARDIM
SP,SÃO JOSÉ DO RIO PRETO,JARDIM VITÓRIA RÉGIA
SP,SÃO PAULO,CHORA MENINO
SP,SÃO PAULO,BORTOLANDIA
SP,SÃO PAULO,PLANALTO PAULISTA
SP,SÃO PAULO,JARDIM MARIA SAMPAIO
SP,SÃO PAULO,JARDIM HERCILIA
SP,SÃO PAULO,VILA CHABILANDIA
SP,SÃO PAULO,CHÁCARA CRUZEIRO DO SUL
SP,SÃO PAULO,UNIÃO DE VILA NOVA
SP,SÃO PAULO,JARDIM BANDEIRANTES
SP,SÃO PAULO,JARDIM MARIA ESTELA
SP,SERTÃOZINHO,CONJ HABITAC ANTONIO COSTA PATRAO
SP,SOCORRO,ORATÓRIO
SP,SOROCABA,JARDIM SANTA ROSÁLIA
SP,SUMARÉ,PARQUE DAS NACOES
SP,TAMBAÚ,JARDIM DO TREVO
SP,TATUÍ,JARDIM MANOEL DE ABREU
SP,UBIRAJARA,CENTRO
SP,VÁRZEA PAULISTA,JARDIM ITÁLIA
SP,ARTUR NOGUEIRA,JARDIM PLANALTO
SP,CAMPINAS,VILA MARIETA
SP,CAMPINAS,VILA MIGUEL VICENTE CURY
SP,CAMPINAS,JARDIM SANTA LUCIA
SP,CAMPINAS,CONJUNTO HABITACIONAL PADRE ANCHIETA
SP,CAMPO LIMPO PAULISTA,BOTUJURU (VILA BOTUJURU)
SP,CAPIVARI,CENTRO
SP,CASA BRANCA,PARQUE SAO PAULO
SP,COTIA,JARDIM TORINO
SP,ESTRELA D'OESTE,CENTRO
SP,GUARIBA,COHAB II
SP,GUARUJÁ,JARDIM SAO MIGUEL
SP,GUARULHOS,GOPOUVA
SP,ITANHAÉM,BELAS ARTES
SP,ITAQUAQUECETUBA,VILA NELLY
SP,ITAQUAQUECETUBA,PARQUE DIRCE
SP,ITARARÉ,JARDIM ALVORADA
SP,ITATIBA,VILA BRASILEIRA
SP,ITATIBA,JD. N. SRA. DAS GRACAS
SP,LEME,PARQUE SAO MANOEL
SP,LIMEIRA,VILA QUEIROZ
SP,MOGI DAS CRUZES,JARDIM MODELO
SP,MOGI GUAÇU,PARQUE DOS EUCALIPTOS
SP,MOGI GUAÇU,JARDIM IGACABA
SP,PALMARES PAULISTA,CENTRO
SP,PINDAMONHANGABA,JARDIM ELOYNA
SP,RIBEIRÃO PIRES,VILA NOVA
SP,SANTA ISABEL,JARDIM ELDORADO
SP,SANTO ANDRÉ,JARDIM LAS VEGAS
SP,SANTO EXPEDITO,CENTRO
SP,SÃO CARLOS,VILA MARINA
SP,SÃO JOSÉ DO RIO PRETO,CAIC
SP,SÃO JOSÉ DOS CAMPOS,JARDIM BOA VISTA
SP,SÃO PAULO,VILA HAMBURGUESA
SP,SÃO PAULO,PARQUE SANTA AMELIA
SP,SÃO PAULO,JARDIM LAURA
SP,SÃO PAULO,JARDIM EDI
SP,SÃO PAULO,JARDIM ALMANARA
SP,SÃO PAULO,VILA DOS PALMARES
SP,SÃO SEBASTIÃO,JUQUEHY
SP,SÃO VICENTE,JAPUI
SP,SOROCABA,JARDIM ITANGUÁ
SP,SOROCABA,PARQUE VITORIA REGIA
SP,SOROCABA,PARQUE DAS PAINEIRAS
SP,SOROCABA,JARDIM SANTA ESMERALDA
SP,TANABI,RESIDENCIAL NOVA TANABI
SP,ILHA SOLTEIRA,ZONA NORTE
SP,AMERICANA,SÃO LUIZ
SP,CAMPINAS,JARDIM AURÉLIA
SP,CAMPINAS,JARDIM FLAMBOYANT
SP,CASA BRANCA,CENTRO
SP,CERQUILHO,JARDIM ALIANÇA
SP,COTIA,JARDIM SÃO MIGUEL
SP,CRUZEIRO,JARDIM AMERICA
SP,DIADEMA,VILA CONCEIÇÃO
SP,FERNANDÓPOLIS,JARDIM ARAGUAIA
SP,IBIÚNA,VILA PITICO
SP,ILHABELA,REINO
SP,IRACEMÁPOLIS,JARDIM JOÃO OMETTO
SP,ITANHAÉM,VILA NOSSA SENHORA DO SION
SP,ITAPECERICA DA SERRA,OLARIA
SP,ITOBI,PRINCESA DO RIO VERDE
SP,JACAREÍ,PARQUE SANTO ANTONIO
SP,MARÍLIA,JARDIM TROPICAL
SP,MONTE MOR,JARDIM SAN REMO
SP,OSASCO,PRESIDENTE ALTINO
SP,OSASCO,JARDIM MARIA PAULA
SP,PENÁPOLIS,JARDIM DEL REY
SP,PINDAMONHANGABA,RESIDENCIAL VALE DAS ACÁCIAS
SP,PIRACICABA,VILA INDUSTRIAL
SP,PRESIDENTE PRUDENTE,VILA LUSO
SP,RIBEIRÃO PIRES,VILA ERICA YARA
SP,RIO CLARO,CONJUNTO HABITACIONAL ARCO-IRIS (CECAP)
SP,SANTA ADÉLIA,JARDIM DARCISINHO
SP,SÃO JOSÉ DOS CAMPOS,JARDIM DAS FLORES
SP,SÃO PAULO,LAPA DE BAIXO
SP,SÃO PAULO,VILA MARIETA
SP,SÃO PAULO,JARDIM CATARINA
SP,SÃO PAULO,JARDIM COLORADO
SP,SÃO PAULO,VILA DOM PEDRO II
SP,SÃO PAULO,GRAJAU
SP,SÃO PAULO,PARQUE TAIPAS
SP,SÃO PAULO,RESIDENCIAL SOL NASCENTE
SP,SERTÃOZINHO,JARDIM NASSIM MAMED
SP,SOROCABA,JARDIM GUADALAJARA
SP,SOROCABA,CENTRAL PARQUE
SP,SOROCABA,PARQUE OURO FINO
SP,SOROCABA,PARQUE ESMERALDA
SP,SOROCABA,VILA ESPIRITO SANTO
SP,SOROCABA,JARDIM SANTO ANDRE
SP,SOROCABA,PARQUE SÃO BENTO
SP,SUMARÉ,JARDIM SANTA MADALENA
SP,SUZANO,PARQUE MARIA HELENA
SP,SUZANO,CID. MIGUEL BADRA BAIXA
SP,TAUBATÉ,VILA BELA
SP,VÁRZEA PAULISTA,VILA POPULAR
SP,VOTORANTIM,PARQUE SÃO JOÃO
SP,VARGEM GRANDE PAULISTA,PARQUE RUTH MARIA
SP,ARARAQUARA,JARDIM ALTOS DO CECAP I E II
SP,CACHOEIRA PAULISTA,PARQUE PRIMAVERA
SP,CAMPINAS,JARDIM CRISTINA
SP,CAMPINAS,JARDIM DO VOVÔ
SP,CAMPINAS,NOTRE DAME
SP,CAMPO LIMPO PAULISTA,JARDIM LAURA
SP,CASA BRANCA,CIDADE JARDIM I
SP,CERQUILHO,CIDADE JARDIM
SP,CERQUILHO,PARQUE ALVORADA
SP,COTIA,JARDIM ROSEMARY
SP,COTIA,JARDIM ROSALINA
SP,EMBU DAS ARTES,JARDIM PINHEIRINHO
SP,GUARATINGUETÁ,COLÔNIA DO PIAGÜI
SP,GUARULHOS,VILA BARROS
SP,GUARULHOS,RESIDENCIAL PARQUE CUMBICA
SP,IBATÉ,JD SANTA TEREZINHA
SP,INDAIATUBA,JARDIM TANCREDO NEVES
SP,IRACEMÁPOLIS,JARDIM MORRO AZUL
SP,ITAQUAQUECETUBA,JARDIM SAO PAULO
SP,LIMEIRA,PARQUE EGISTO RAGAZZO
SP,MOCOCA,VILA CARVALHO
SP,MORUNGABA,PRIMAVERA
SP,NOVA ODESSA,JARDIM SAO MANOEL
SP,OLÍMPIA,CENTRO
SP,OURINHOS,JARDIM MATILDE
SP,PERUÍBE,VILA ROMAR
SP,PIEDADE,PARQUE DA TORRE
